8,0,2,7,1,0,0,0,0,0,3,0,1,0,3,0,0,4,3,9,0,0,0,1,0,2,9,3,0,1,1,2,0,2,0,6,0,5,2,8,1,0,2,1,3,0,0,4,4,6,0,0,1,2,11,1,1,3,4,1,1,0,0,5,0,2,4,7,2,중,149
9,0,0,3,0,0,0,0,2,0,2,0,0,0,1,1,8,2,3,1,1,0,0,0,0,0,1,2,7,1,1,0,3,3,0,2,1,5,0,3,2,0,0,2,8,0,2,0,1,4,0,3,0,0,29,2,2,5,4,0,0,1,1,2,1,2,7,2,4,모두,146
0,0,0,8,0,0,0,0,0,0,0,5,0,0,3,0,2,12,0,3,0,0,0,0,1,0,5,2,0,4,0,0,0,0,0,0,4,0,5,4,0,0,15,0,0,0,6,0,3,0,1,2,3,7,18,0,0,2,7,1,0,7,0,0,0,5,0,8,3,경찰,146
10,0,3,0,1,0,0,0,1,0,0,0,0,1,8,0,1,1,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,14,0,6,0,0,1,0,5,3,0,0,5,0,0,0,1,2,8,2,2,0,6,8,0,0,0,9,1,6,6,13,0,후,142
9,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,2,2,0,0,0,1,1,0,1,2,0,1,4,0,1,0,2,0,0,0,0,0,0,1,1,7,0,0,3,0,0,3,6,0,0,50,7,1,5,2,2,0,0,0,0,1,4,6,4,1,내,142
2,0,37,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,20,0,0,1,0,0,0,0,2,3,0,0,0,19,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,14,0,0,4,0,1,0,9,0,0,0,2,0,0,0,환자,140
4,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,5,5,8,2,2,0,0,0,1,2,1,7,2,6,1,4,5,0,3,1,2,1,6,1,0,4,0,8,0,2,3,5,2,3,3,0,0,4,0,0,3,4,5,2,0,1,1,0,3,5,0,4,전,139
5,1,4,3,1,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,4,3,1,0,1,2,3,0,0,1,3,0,2,1,5,1,0,1,2,13,1,4,2,4,2,3,2,0,4,8,6,1,3,2,0,0,0,2,3,1,0,3,11,1,안,139
10,0,1,5,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,4,2,0,1,1,3,1,0,0,2,0,2,2,2,0,1,0,6,10,1,5,0,7,0,5,3,0,9,0,0,2,0,13,3,0,2,0,3,2,5,8,9,피해자,138
0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0,1,0,0,0,0,5,0,0,1,4,2,0,0,17,1,11,0,0,0,1,2,0,4,0,11,1,4,6,1,10,5,5,4,5,0,0,0,0,2,0,0,3,0,0,0,7,0,저희,137
16,0,1,0,0,0,0,0,4,0,2,1,1,0,8,0,3,1,6,3,0,0,1,1,0,0,0,2,4,0,1,1,0,4,1,0,0,4,0,4,0,0,2,0,7,0,1,5,2,2,0,9,0,0,0,2,4,4,7,2,2,2,0,4,0,2,4,0,3,관련,133
6,0,2,11,0,0,0,0,11,3,0,0,0,0,0,0,0,0,2,6,2,1,0,0,1,4,0,0,0,3,0,0,0,3,0,0,0,2,0,15,0,0,1,1,0,0,0,0,0,3,2,3,0,1,0,1,5,15,11,2,0,0,0,0,0,3,6,2,5,지원,133
11,0,2,0,0,0,0,0,1,1,1,0,0,0,2,0,4,2,5,2,2,0,0,0,0,3,2,1,4,0,3,5,3,1,0,5,2,7,0,0,0,1,4,0,5,2,2,2,2,3,3,4,2,6,4,1,2,4,3,0,0,0,0,6,1,1,4,1,0,못,132
11,0,7,2,0,0,0,0,0,0,1,1,1,1,2,0,5,1,0,0,0,3,1,0,0,2,3,1,9,1,0,1,0,2,0,3,2,7,0,0,1,0,0,0,7,0,0,10,0,6,1,3,1,3,4,0,1,4,3,2,3,1,0,2,0,4,4,0,1,발생,128
37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,8,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,10,1,0,3,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,30,5,0,0,교육,128
5,0,1,5,0,0,0,0,2,0,0,0,0,0,1,0,3,1,4,0,5,0,0,0,2,3,2,1,2,4,0,1,0,1,0,4,6,2,1,1,0,0,4,4,5,1,3,0,2,4,10,7,2,0,0,0,2,4,2,5,1,0,2,4,1,2,0,3,1,왜,126
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,7,1,6,0,0,0,0,8,5,0,0,2,3,0,58,0,0,0,1,1,0,3,0,0,1,0,0,0,0,3,5,0,점,123
7,0,5,1,1,0,0,0,1,1,3,0,0,0,1,0,2,6,4,1,2,0,0,0,0,8,8,2,3,1,1,1,3,0,0,0,1,8,0,0,0,0,0,1,10,0,3,3,3,1,0,2,0,1,4,3,0,0,3,2,0,2,3,1,2,0,2,3,2,다른,122
0,0,6,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,3,0,5,0,0,0,2,1,4,6,0,4,0,0,0,0,0,2,3,12,0,13,0,0,2,0,3,1,0,1,3,13,3,0,0,5,2,1,0,0,0,3,2,0,0,3,2,0,7,0,0,가족,118
4,1,4,2,0,0,0,0,0,0,3,0,1,1,0,1,1,0,5,0,2,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,7,0,0,0,0,2,2,0,3,3,0,19,0,7,2,5,5,1,2,5,2,0,5,0,4,4,를,118
2,1,0,3,0,0,0,0,1,0,3,0,0,0,0,0,4,0,5,0,1,2,0,0,0,0,1,1,1,0,1,3,0,0,2,2,0,1,0,6,1,0,0,0,10,1,1,2,5,2,2,4,6,0,5,1,2,11,8,2,0,0,1,0,1,0,6,3,2,나라,116
2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,6,2,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,3,2,10,1,0,0,0,3,4,5,4,1,2,0,2,3,6,1,0,7,1,3,7,4,9,2,1,0,2,0,1,0,4,4,내용,116
11,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,2,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,분양,111
14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,19,2,0,17,0,0,0,3,0,3,0,치료,111
4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,4,4,8,2,1,0,0,0,3,2,2,0,0,2,0,0,1,1,2,1,16,0,0,0,0,0,0,10,0,1,0,0,2,2,0,1,1,9,1,3,3,3,0,0,0,0,4,0,0,0,10,1,사실,109
15,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,0,0,5,1,0,0,0,1,0,6,2,2,0,0,4,3,3,1,0,4,0,0,1,2,0,0,1,0,11,0,0,0,4,6,0,4,0,0,3,2,0,1,3,1,2,0,0,2,3,5,0,3,0,피해,109
2,0,0,3,0,0,0,0,2,0,4,0,0,0,8,0,3,3,6,2,0,0,0,0,0,1,2,1,1,0,0,2,5,0,0,0,1,0,2,0,0,0,0,0,8,1,0,9,2,2,3,0,0,3,2,0,1,3,0,0,0,3,1,6,0,2,4,2,9,글,109
0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,6,2,1,0,1,0,3,0,3,3,3,0,0,5,6,3,0,6,1,0,0,3,0,0,1,4,10,0,0,2,1,3,0,3,0,2,6,0,0,0,4,2,3,0,0,2,0,0,2,5,2,곳,108
4,0,1,6,0,0,0,0,2,0,9,0,0,0,0,0,0,0,2,4,1,0,0,1,2,0,4,0,0,0,2,3,2,0,0,0,0,0,1,2,1,1,0,0,11,0,3,5,4,0,1,6,0,2,5,0,3,2,6,2,0,1,1,0,1,0,2,4,0,우리나라,107
2,0,0,2,0,0,0,0,2,0,0,0,1,0,3,1,0,3,15,3,0,5,1,0,2,0,3,2,2,0,2,2,0,0,1,0,0,0,0,13,0,0,0,2,4,1,1,3,0,2,0,0,1,0,17,0,0,1,4,2,0,2,0,0,0,0,0,2,0,조사,107
5,0,11,2,0,0,0,0,3,1,0,0,0,0,2,0,1,0,2,2,2,0,0,1,0,2,0,5,2,1,0,2,1,1,1,1,1,4,2,0,0,0,1,2,5,0,0,0,0,7,3,2,2,0,5,1,2,0,8,2,0,1,0,1,0,0,6,0,4,의,107
7,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,2,0,0,0,0,2,3,2,0,0,0,0,4,0,46,0,0,0,0,0,0,1,0,0,2,기준,105
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,2,0,0,0,0,0,0,2,6,4,1,2,2,2,1,1,2,0,1,0,0,1,0,2,0,7,7,0,4,0,4,1,2,3,0,2,2,0,2,0,10,0,7,0,2,0,1,7,4,1,처벌,105
3,0,0,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,5,1,2,1,0,0,0,3,1,0,0,1,0,3,4,0,0,5,0,1,0,3,0,0,5,5,8,0,0,5,0,0,0,5,4,0,3,1,2,2,11,2,0,1,1,0,0,0,0,1,4,요,100
7,1,1,3,0,0,0,0,5,0,5,0,0,0,2,0,0,3,0,1,2,0,0,0,2,1,4,3,1,1,0,2,0,0,0,3,0,4,0,2,0,0,2,0,5,0,2,1,1,0,0,4,1,1,6,2,0,2,3,2,1,2,0,1,2,0,3,2,1,알,97
0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,0,0,0,0,2,0,0,1,0,1,6,3,0,5,0,3,0,12,0,0,0,0,10,0,1,0,2,7,0,0,0,0,3,0,2,4,0,4,0,4,1,0,0,2,3,1,0,사용,96
3,0,8,0,1,0,0,0,0,0,1,0,0,1,3,0,1,4,4,5,4,0,0,0,0,0,3,1,5,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,2,0,3,1,2,2,0,3,0,2,0,5,0,14,0,0,0,1,0,0,9,2,0,0,문재인,95
3,0,12,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,2,0,0,2,1,0,0,0,0,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,5,5,2,7,0,0,10,0,0,5,3,4,기사,94
2,0,0,2,8,0,0,0,0,0,0,0,0,0,1,0,9,0,9,0,2,0,0,1,0,0,0,5,2,3,0,0,0,9,0,16,0,0,1,4,0,0,1,0,4,0,0,0,1,3,2,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,1,지역,94
0,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,2,4,3,2,0,0,0,1,1,1,0,0,3,0,2,2,0,0,1,1,1,0,3,0,0,0,0,13,1,0,3,1,0,5,9,1,0,6,0,3,0,4,3,0,1,0,0,1,1,4,0,0,가지,94
0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,5,6,0,0,0,0,1,0,5,1,3,0,0,0,9,3,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,5,14,3,2,0,3,0,2,8,1,2,불법,93
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,0,1,0,0,2,0,2,3,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,17,0,0,0,1,4,0,0,19,0,7,0,0,3,0,2,0,1,0,0,0,0,12,0,0,안전,93
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,6,12,0,4,0,0,15,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,주민,92
5,0,0,1,0,0,0,0,1,0,3,0,0,1,1,0,0,1,0,4,2,1,0,0,0,0,4,10,0,0,0,1,2,2,0,0,1,4,1,0,1,0,0,0,8,1,0,1,0,3,3,3,0,0,0,2,4,0,4,5,0,2,0,1,2,1,3,2,0,통해,91
5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,9,1,0,0,12,1,0,2,0,0,2,7,0,0,0,4,3,0,0,0,0,8,1,5,0,0,0,0,6,2,0,4,0,0,0,1,0,1,0,0,0,사업,91
14,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,22,0,0,0,0,1,0,3,1,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,13,0,0,1,0,0,0,0,3,0,0,현장,91
6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8,8,2,1,3,0,0,0,0,0,0,4,0,0,0,1,1,0,12,0,1,1,2,0,0,0,0,0,1,0,0,4,0,0,2,1,0,2,3,5,5,3,0,0,2,0,0,0,2,3,3,1,개선,91
0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,5,3,1,0,0,0,1,4,0,0,2,1,1,3,0,1,0,6,1,2,0,0,0,0,0,2,8,0,2,5,0,2,1,2,1,0,3,2,0,2,0,0,0,0,0,5,0,2,0,9,0,이야기,91
0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,3,2,0,0,0,0,5,0,2,2,0,1,0,0,1,1,0,8,1,0,0,0,0,6,2,0,0,2,0,6,0,26,0,0,2,0,0,0,0,0,0,1,기업,91
3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,4,0,0,0,1,3,1,4,5,0,1,0,5,0,0,0,1,0,2,0,0,4,1,0,7,2,0,9,1,3,0,0,3,0,3,2,4,1,2,5,4,0,자신,90
0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,2,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,1,0,3,0,0,2,2,6,0,2,11,2,2,0,0,0,0,2,0,1,4,4,4,0,4,0,0,0,0,7,0,2,보호,88
0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,4,1,0,0,0,1,0,1,3,2,0,1,0,0,12,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,6,4,0,0,1,1,3,5,0,6,12,5,0,1,0,0,0,0,3,0,1,개,88
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,12,0,0,0,0,0,1,0,0,3,6,0,2,1,1,3,0,3,0,1,0,2,0,0,2,0,6,1,0,0,0,5,2,3,0,1,2,1,9,0,7,0,1,1,0,1,0,3,0,4,0,행위,87
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,0,4,0,0,0,5,2,0,22,0,0,2,0,19,0,0,0,0,0,1,0,0,4,가해자,87
17,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,2,0,0,0,7,0,0,0,1,3,7,9,0,0,0,0,2,0,6,3,0,0,제도,86
