16,17,30,35,36,51,57,58,59,61,62,64,66,68,74,75,76,82,keyword,alls,binary,value
0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,몇번,3,2.0,12.0
0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,공공,3,2.0,12.0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,최대호,12,1.0,12.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,관찰자,12,1.0,12.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,조폭,12,1.0,12.0
0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,승무원,12,1.0,12.0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,게이머,12,1.0,12.0
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,사죄,3,2.0,12.0
0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,노래,3,2.0,12.0
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,위층,12,1.0,12.0
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,임무,3,2.0,12.0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,심평원,12,1.0,12.0
0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,피하,3,2.0,12.0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,청원경찰,11,1.0,11.0
0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,전자책,11,1.0,11.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,샘플링,11,1.0,11.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,기저,11,1.0,11.0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,안정국,10,1.0,10.0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,비비,10,1.0,10.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,개반,10,1.0,10.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,혼인,10,1.0,10.0
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,평준화,9,1.0,9.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,팔고,2,2.0,8.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,긍지,2,2.0,8.0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,정당성,2,2.0,8.0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,난리,2,2.0,8.0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,필,2,2.0,8.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,기여,2,2.0,8.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,일해,2,2.0,8.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,나름,2,2.0,8.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,동아일보,2,2.0,8.0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,실효,2,2.0,8.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,찍기,2,2.0,8.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,예약,2,2.0,8.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,울,2,2.0,8.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,현행법,2,2.0,8.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,잡기,2,2.0,8.0
